animals	animal species,megaherbivores,wide ranging benthivores,large bodied taxa,phocids,vertebrate animal,mega herbivores,amniotes,small wildlife,non mammals
soldiers	military personnel,combat personnel,militia unit,small army,front line troop,militia,army,christian militia,formidable guard unit
amphibians	woodland amphibian,urodele amphibian,aquatic vertebrate,aquatic invertebrate,aquatic mammal,aquatic troglobites,reptile,elapids,aquatic frog
true toads	type of toad,aquatic frog,wide mouthed frog,lizard,pit viper,phocids,woodland amphibian
organic molecules	complex organic molecule,organic macromolecule,simple organic molecule,organic monomer,small organic molecule,biological macro molecules,polysaccharides,organic micropollutants
monomers	co monomers,polyfunctional monomer,functional monomer,co polymerizable monomer,alkyl substituents,monopropellants,n heterocycles,reactive monomer
part of proteins	protein molecule,proteoglycan rich structure,biological macro molecules,cell surface molecule,basement membrane component,extracellular matrix component,cytoskeleton protein,cytoplasmic component,central core molecule,structural protein
tourists	holidaymakers,ecotourists,winter visitor,vacationer,adventurous visitor,casual indian visitor,fly by night foreigner,traveler,nonimmigrants,visitor
veterans	sog veteran,wmt veteran,military personnel,combat personnel,american soldier,soldier,medical service corps personnel,american heroes
quartz	imitation quartz,crystalline mineral,preciou gemstone
friends	close friend,good friend,long time friend,couple,near contemporaries,social partner,gay couple,homecoming friend,distant people
amine	secondary amine,multifunctional amine,aromatic amine
ether	aliphatic ether,preferably ether,cyclic ether,solvent ether,glycol ether,reaction ether,hydrocarbon ether
permeation	superficial deposit,impermeable formation,mineral neoformation,skin growth,microbial process,post depositional process,ocassion,organic obstruction,intracellular accumulation
peace	finality,thoughtful amenity,civic amenity,relief,social graces,reasonable accommodation
meters	measurement equipment,measurement device,measurement instrument,precision measuring equipment,single function meter,precision measuring instrument
solutions	so called solution,initial solution,basic solution,simple solution,exact solution,complete solution,intensive solution,effective solution
fossils	abundant fossil,sessile fossil,vertebrate fossil
carbamates	carbapenem,carbapenems,polyisocyanate,polyphenolic compound,plant polyphenol,plant derived polyphenolic compound,macrocyclic lactone,arachidonic acid metabolite
crystal	uniaxial crystal,ternary mixed crystal,layered crystal
explosives	conventional explosive,high explosive,conventional military explosive,explosive material,low explosive,plastic explosive,unstable explosive
fertilizer	chemical fertilizer,solid fertilizer,fluid fertilizer,natural fertilizer,commercial fertilizer,dry fertilizer,liquid fertilizer,organic fertilizer,mineral fertilizer
nitrate	organic nitrate,alkyl nitrate,nitrate ester,nitrated organic compound,alkali ion,organic nitrate ester,alkaline earth hydroxide
stimulants	body stimulant,external stimulant,non stimulants,artificial stimulant
addictive substances	addictive goods,addictive chemical,psychoactive substance,addictive drug
anorectics	analgesia,opioid side effect,estrogenic side effect,estrogen related side effect,anticholinergic side effect,opioid related side effect,androgenic side effect,androgen related side effect,androgenic caused side effect,opioid induced side effect
mmonia	nitrosourea,sulphonylurea,monobactam,alcids,lasiurines,novel inhalant allergen,purple anthocyanin,phenanthrene,sulfonylurea,perennial allergen
located in guns	type of firearm,weapon component,ammunition,ammo,shooting accessory,hammerless gun,firearm accessory,muzzle device,pistol caliber,sp gun
imes	imids,emes,thms,nents,agn,itafs
nightclubs	famous ibiza night club,lounge bar,club night
venues	countless venue,traditional venue,large venue
medical tests	diagnostic exam,diagnostic test,diagnostic testing,diagnostic or laboratory test,blood test
prenatal diagnosises	symptomatic diagnosis,nonspecific diagnosis,presumptive diagnosis,diagnosis,medical diagnosis,differential diagnosis,prenatal diagnostic test,prenatal testing,diagnostic study,preventive diagnostic procedure
embryology	angiogenesis,pathological anatomy,microbial physiology,uterine growth,genetic process
eukaryotes	prokaryotes,unicellular eukaryotes,prokaryote,unicellular eukaryote,prokaryote organism
protozoans	metazoans,basal metazoans,cercozoan amoeboids,metazoan organism,marine macroorganisms,microcrustaceans,marine microorganism,microar thropods,intracellular protozoan
payments	ancillary payment,non case payment,noncash payment,debt payment
made of irons	iron item,iron object,iron hardware,metal,common metal,ornamental iron product,conventional metal,typical metal
hooks	anchoring device,teen specific hook,anchor,grappling system,wood fastener,metal attachment,flexible loop,fastening device,metal fastener
part of vessels	vessel characteristic,vessel,waterwork unit,piping assembly,deck machinery,support depth diving,hull group,oar,part of the engine,container framework
newscasters	senior newscaster,reporter,tv network news anchor,broadcaster,journalist
motor vehicles	motorised vehicle,off-road vehicle,road vehicle,vehicle,modern vehicle,off road motor vehicle,motorized vehicle
starchs	bland starch,high fat starch,heavy starch,refined starch
organisms	micro-organisms,prokaryotes,biological organism,seemingly diverse organism,eukaryotes,micro organism,heterotrophs,living organism,microbiological organism
expansion	series expansion,extension,topological change,rearrangement,common method of expansion
